"","count","mean","sd","min","X25","X50","X75","max"
"CN-H-C++",30,0.18332013745597,0.11124707793793,0.128546128367562,0.146257447761423,0.150085886310317,0.166312753655338,0.601896557199219
"CN-H-JavaScript",30,1.57568723424943,0.0972066760629856,1.46561168047579,1.48987831026318,1.56468455544728,1.61513733720381,1.90328252226358
"CN-H-Python",30,0.419832706281275,0.0438609082873095,0.385949403199358,0.406457396309504,0.410474520829849,0.413766982552353,0.619362232491313
"SR-H-C++",30,8.04302805810257,0.219183526803251,7.83174514626347,7.926116424048,7.99747099065313,8.10026481735576,9.06949225837374
"SR-H-JavaScript",30,13.8352849058582,0.293918485801061,13.0556204057656,13.7031929304347,13.7994297406472,14.0003986526625,14.4800366450835
"SR-H-Python",30,11.9381026648399,0.485606531365076,11.3026367078256,11.7489254236861,11.854691776017,11.9474492119442,13.6267214284861
"TS-H-C++",30,0.445053917580098,0.0406771731306375,0.382444371889138,0.409844574987505,0.4234399078705,0.48377979956332,0.521296882432219
"TS-H-JavaScript",30,1.52842332288182,0.132160787267163,1.3564712451019,1.44138744843462,1.49922981131479,1.57497599139677,1.8643661792464
"TS-H-Python",30,0.742065727442072,0.0539586423095453,0.673393988877531,0.68958664242131,0.758276542957995,0.763666519940724,0.952267205417256
